name,place_id,price_level,rating,user_ratings_total,meal_delivery,meal_takeaway,restaurant,bar,cafe,id,user,is_elite,rank,text,stars,value_date,unit_date,days_ago,covid_month,is_covid 
Giannasi dal 1967,ChIJr4SqDCPEhkcRvuyR9igtzBU,1.0,4.6,2074,False,True,True,False,False,ChdDSUhNMG9nS0VJQ0FnSUNpN0pQQnhBRRAB,Marco Rosetti,0,78,(Translated by Google) It is number 1 but the queue is not sustainable. Today I would have expected at least 90 'and they are very good and quick to serve but success also has its operational implications (Original) È il numero 1 ma la …,3,4,months,120,7,True
Giannasi dal 1967,ChIJr4SqDCPEhkcRvuyR9igtzBU,1.0,4.6,2074,False,True,True,False,False,ChZDSUhNMG9nS0VJQ0FnSUNBdy0tOUdBEAE,Gianmario Maretti,0,28,"(Translated by Google) First choice chickens and gastronomy. Quick and friendly service. Even in the pandemic period, the organization and the Covid-19 protocol coexist in harmony. (Original) Polli e gastronomia di prima scelta. Servizio …",5,4,months,120,7,True
Giannasi dal 1967,ChIJr4SqDCPEhkcRvuyR9igtzBU,1.0,4.6,2074,False,True,True,False,False,ChdDSUhNMG9nS0VJQ0FnSUNpN05HYnRRRRAB,Giuseppe Ambrosino,1,20,(Translated by Google) A legend here in the area! Always top. (Original) Una leggenda qui in zona! Sempre top.,5,4,months,120,7,True
Giannasi dal 1967,ChIJr4SqDCPEhkcRvuyR9igtzBU,1.0,4.6,2074,False,True,True,False,False,ChZDSUhNMG9nS0VJQ0FnSUNpbE5HeGFREAE,Fabio PAG,1,38,"(Translated by Google) 10e praise chicken. the other products are excellent and delicious, among which the fried polenta (a modi sgagliozze) definitely deserves (Original) Pollo da 10e lode. ottimi e sfiziosi gli altri prodotti , fra i quali merita sicuramente la polenta fritta (a modi sgagliozze)",5,4,months,120,7,True
Giannasi dal 1967,ChIJr4SqDCPEhkcRvuyR9igtzBU,1.0,4.6,2074,False,True,True,False,False,ChdDSUhNMG9nS0VJQ0FnSUNpbFB6b213RRAB,Fatima Pilar Orihuela Alarcòn,0,25,,5,4,months,120,7,True
Giannasi dal 1967,ChIJr4SqDCPEhkcRvuyR9igtzBU,1.0,4.6,2074,False,True,True,False,False,ChdDSUhNMG9nS0VJQ0FnSUNpNU5UNWpnRRAB,Roberto Redaelli,0,10,,4,4,months,120,7,True
Giannasi dal 1967,ChIJr4SqDCPEhkcRvuyR9igtzBU,1.0,4.6,2074,False,True,True,False,False,ChZDSUhNMG9nS0VJQ0FnSUNpeExqOEdnEAE,Laura Reho,0,22,,4,4,months,120,7,True
Giannasi dal 1967,ChIJr4SqDCPEhkcRvuyR9igtzBU,1.0,4.6,2074,False,True,True,False,False,ChZDSUhNMG9nS0VJQ0FnSUNpaE52Tk5BEAE,Giancarlo Orizio,0,14,(Translated by Google) Chicken! (Original) Il Pollo!,5,4,months,120,7,True
Giannasi dal 1967,ChIJr4SqDCPEhkcRvuyR9igtzBU,1.0,4.6,2074,False,True,True,False,False,ChdDSUhNMG9nS0VJQ0FnSUNpaE4zczFBRRAB,francesca chiesa,0,23,,5,4,months,120,7,True
Giannasi dal 1967,ChIJr4SqDCPEhkcRvuyR9igtzBU,1.0,4.6,2074,False,True,True,False,False,ChZDSUhNMG9nS0VJQ0FnSUNpbUtiNEJBEAE,Fabrizio Curcio,1,5,(Translated by Google) Always excellent chicken. Excellent organization of the queue with numbers and spaced seats (Original) Pollo sempre eccellente. Ottima organizzazione della coda con numerini e posti distanziati,5,4,months,120,7,True
Giannasi dal 1967,ChIJr4SqDCPEhkcRvuyR9igtzBU,1.0,4.6,2074,False,True,True,False,False,ChdDSUhNMG9nS0VJQ0FnSUNpeVAtcnJBRRAB,M D,0,140,,5,4,months,120,7,True
Giannasi dal 1967,ChIJr4SqDCPEhkcRvuyR9igtzBU,1.0,4.6,2074,False,True,True,False,False,ChZDSUhNMG9nS0VJQ0FnSUNpNEltTFlREAE,Gianluigi Torchiani,0,0,,5,4,months,120,7,True
Giannasi dal 1967,ChIJr4SqDCPEhkcRvuyR9igtzBU,1.0,4.6,2074,False,True,True,False,False,ChdDSUhNMG9nS0VJQ0FnSUNpZ0lqbnlnRRAB,Flavio Addolorato,0,134,"(Translated by Google) Excellent products, kind staff and efficient organization! (Original) Prodotti ottimi, personale gentile e organizzazione efficiente!",4,4,months,120,7,True
Giannasi dal 1967,ChIJr4SqDCPEhkcRvuyR9igtzBU,1.0,4.6,2074,False,True,True,False,False,ChdDSUhNMG9nS0VJQ0FnSURDXzUyOXJnRRAB,Angi C,0,0,,4,4,months,120,7,True
Giannasi dal 1967,ChIJr4SqDCPEhkcRvuyR9igtzBU,1.0,4.6,2074,False,True,True,False,False,ChdDSUhNMG9nS0VJQ0FnSURDNzZ6NzlnRRAB,gabriele basaglia,1,3,,5,4,months,120,7,True
Giannasi dal 1967,ChIJr4SqDCPEhkcRvuyR9igtzBU,1.0,4.6,2074,False,True,True,False,False,ChdDSUhNMG9nS0VJQ0FnSURDNzdDMWlRRRAB,Daniel Dias,0,2,,5,4,months,120,7,True
Giannasi dal 1967,ChIJr4SqDCPEhkcRvuyR9igtzBU,1.0,4.6,2074,False,True,True,False,False,ChdDSUhNMG9nS0VJQ0FnSURDcjR5bDhRRRAB,germana sangiorgi,1,67,(Translated by Google) The best roast chicken in Milan (Original) Il pollo arrosto migliore di Milano,5,4,months,120,7,True
Giannasi dal 1967,ChIJr4SqDCPEhkcRvuyR9igtzBU,1.0,4.6,2074,False,True,True,False,False,ChdDSUhNMG9nS0VJQ0FnSURDdDhDRF9RRRAB,Maurizio Longoni,1,2,,5,4,months,120,7,True
Giannasi dal 1967,ChIJr4SqDCPEhkcRvuyR9igtzBU,1.0,4.6,2074,False,True,True,False,False,ChZDSUhNMG9nS0VJQ0FnSURDLS12bFR3EAE,Umberto Perna,0,3,,3,4,months,120,7,True
Giannasi dal 1967,ChIJr4SqDCPEhkcRvuyR9igtzBU,1.0,4.6,2074,False,True,True,False,False,ChZDSUhNMG9nS0VJQ0FnSURDLTRtd1FREAE,Francesco Teatini,0,0,,5,4,months,120,7,True
Giannasi dal 1967,ChIJr4SqDCPEhkcRvuyR9igtzBU,1.0,4.6,2074,False,True,True,False,False,ChZDSUhNMG9nS0VJQ0FnSURDLTRhLU9BEAE,Beatrice Lozio,0,0,,5,4,months,120,7,True
Giannasi dal 1967,ChIJr4SqDCPEhkcRvuyR9igtzBU,1.0,4.6,2074,False,True,True,False,False,ChZDSUhNMG9nS0VJQ0FnSURDdTlPc09BEAE,Miguel Angel Benitez Diaz,0,0,,5,4,months,120,7,True
Giannasi dal 1967,ChIJr4SqDCPEhkcRvuyR9igtzBU,1.0,4.6,2074,False,True,True,False,False,ChdDSUhNMG9nS0VJQ0FnSURDdTZMNzJRRRAB,Agostina Mari,1,6,,5,4,months,120,7,True
Giannasi dal 1967,ChIJr4SqDCPEhkcRvuyR9igtzBU,1.0,4.6,2074,False,True,True,False,False,ChZDSUhNMG9nS0VJQ0FnSURDMjVQd1NnEAE,Chiara Limongelli,0,41,"(Translated by Google) The best fried chicken I've ever eaten. There are two types of roast chicken, the classic and the mashed. Change the cooking method, the second stays crispier and loses more fat. Obviously both very good. (Original) …",5,4,months,120,7,True
Giannasi dal 1967,ChIJr4SqDCPEhkcRvuyR9igtzBU,1.0,4.6,2074,False,True,True,False,False,ChZDSUhNMG9nS0VJQ0FnSURDbTRMc05nEAE,enrico cardona,0,33,(Translated by Google) Always a guarantee (Original) Sempre una garanzia,5,4,months,120,7,True
Giannasi dal 1967,ChIJr4SqDCPEhkcRvuyR9igtzBU,1.0,4.6,2074,False,True,True,False,False,ChZDSUhNMG9nS0VJQ0FnSURDNi1UN1pBEAE,antonio amato,0,59,(Translated by Google) Many said it is a well-known rotisserie but my personal experience is not entirely positive. Roasted chicken or cockerel mostly looked like edible charcoal. Chicken curry badly fried maybe too much. Cold and tasteless …,3,4,months,120,7,True
Giannasi dal 1967,ChIJr4SqDCPEhkcRvuyR9igtzBU,1.0,4.6,2074,False,True,True,False,False,ChdDSUhNMG9nS0VJQ0FnSURDNjlDY3VRRRAB,Rosa Maria Carinci,1,14,,4,4,months,120,7,True
Giannasi dal 1967,ChIJr4SqDCPEhkcRvuyR9igtzBU,1.0,4.6,2074,False,True,True,False,False,ChdDSUhNMG9nS0VJQ0FnSURDeTRudTN3RRAB,Muhammad ullah,1,3,Good stuff,5,4,months,120,7,True
Giannasi dal 1967,ChIJr4SqDCPEhkcRvuyR9igtzBU,1.0,4.6,2074,False,True,True,False,False,ChZDSUhNMG9nS0VJQ0FnSURDeTg2REd3EAE,Cody,0,165,"(Translated by Google) Historic Milanese kiosk, where you can buy good spit-roasted chicken with a side of new potatoes and other delicacies. Prices more than reasonable! Recommended. (Original) Storico chiosco milanese, dove potrete …",5,4,months,120,7,True
Giannasi dal 1967,ChIJr4SqDCPEhkcRvuyR9igtzBU,1.0,4.6,2074,False,True,True,False,False,ChZDSUhNMG9nS0VJQ0FnSURDaTdhVk9nEAE,Nikam Khazraei,0,0,,5,4,months,120,7,True
Giannasi dal 1967,ChIJr4SqDCPEhkcRvuyR9igtzBU,1.0,4.6,2074,False,True,True,False,False,ChdDSUhNMG9nS0VJQ0FnSURDczVUVndBRRAB,Francesco Sansone,1,4,,5,4,months,120,7,True
Giannasi dal 1967,ChIJr4SqDCPEhkcRvuyR9igtzBU,1.0,4.6,2074,False,True,True,False,False,ChZDSUhNMG9nS0VJQ0FnSURDMF8tNkdBEAE,Paola Elena Bisone,0,64,(Translated by Google) The best roast chicken and potatoes in town at great prices. Also try roasted turkey and chicken! (Original) Il miglior pollo con patate arrosto della città a prezzi ottimi. Da provare anche arrostini di tacchino e pollo!,5,4,months,120,7,True
Giannasi dal 1967,ChIJr4SqDCPEhkcRvuyR9igtzBU,1.0,4.6,2074,False,True,True,False,False,ChdDSUhNMG9nS0VJQ0FnSURDMDRlRjJ3RRAB,Francesco Maria Amato,0,369,(Translated by Google) A name a guarantee. (Original) Un nome una garanzia.,5,4,months,120,7,True
Giannasi dal 1967,ChIJr4SqDCPEhkcRvuyR9igtzBU,1.0,4.6,2074,False,True,True,False,False,ChZDSUhNMG9nS0VJQ0FnSURNdjVENlhREAE,Otto Bellino,1,17,(Translated by Google) Roast chicken always on top 👍👍👍👍👍 (Original) Pollo arrosto sempre al top 👍👍👍👍👍,5,4,months,120,7,True
Giannasi dal 1967,ChIJr4SqDCPEhkcRvuyR9igtzBU,1.0,4.6,2074,False,True,True,False,False,ChdDSUhNMG9nS0VJQ0FnSURDazR2cHNnRRAB,Moreno Rabagliati,1,1,,5,4,months,120,7,True
Giannasi dal 1967,ChIJr4SqDCPEhkcRvuyR9igtzBU,1.0,4.6,2074,False,True,True,False,False,ChdDSUhNMG9nS0VJQ0FnSURDazZtRWxRRRAB,Marco Perego,1,8,,4,4,months,120,7,True
Giannasi dal 1967,ChIJr4SqDCPEhkcRvuyR9igtzBU,1.0,4.6,2074,False,True,True,False,False,ChdDSUhNMG9nS0VJQ0FnSURDbzZQY3lRRRAB,Gabriella Manione,0,41,(Translated by Google) Super takeaway food (Original) Cibo da asporto super,4,4,months,120,7,True
Giannasi dal 1967,ChIJr4SqDCPEhkcRvuyR9igtzBU,1.0,4.6,2074,False,True,True,False,False,ChZDSUhNMG9nS0VJQ0FnSURDX2VpcldREAE,Lin Sylvana,0,96,"(Translated by Google) Everything perfect, yummy !!! (Original) Tutto perfetto, buonissimo!!!",5,4,months,120,7,True
Giannasi dal 1967,ChIJr4SqDCPEhkcRvuyR9igtzBU,1.0,4.6,2074,False,True,True,False,False,ChZDSUhNMG9nS0VJQ0FnSURDdmFpdUF3EAE,Darko Debelic,0,35,,4,4,months,120,7,True
Giannasi dal 1967,ChIJr4SqDCPEhkcRvuyR9igtzBU,1.0,4.6,2074,False,True,True,False,False,ChZDSUhNMG9nS0VJQ0FnSURDbmZlMGZREAE,Brian Valenzuela,1,13,(Translated by Google) chicken Rico (Original) Rico pollo,4,4,months,120,7,True
Giannasi dal 1967,ChIJr4SqDCPEhkcRvuyR9igtzBU,1.0,4.6,2074,False,True,True,False,False,ChdDSUhNMG9nS0VJQ0FnSURDbmNPYTZRRRAB,Maurizio Baroni,0,31,(Translated by Google) the best roast chicken in Milan. There is nothing else to add (Original) il miglior pollo arrosto di Milano. Non c'è nient'altro da aggiungere,5,4,months,120,7,True
Giannasi dal 1967,ChIJr4SqDCPEhkcRvuyR9igtzBU,1.0,4.6,2074,False,True,True,False,False,ChZDSUhNMG9nS0VJQ0FnSURDN1lDeERBEAE,Annalisa E,0,56,"(Translated by Google) Yummy chicken, kind and fast staff (Original) Pollo buonissimo , personale gentili e veloci",5,4,months,120,7,True
Giannasi dal 1967,ChIJr4SqDCPEhkcRvuyR9igtzBU,1.0,4.6,2074,False,True,True,False,False,ChdDSUhNMG9nS0VJQ0FnSURDMVlUS2pBRRAB,Saul Fustillos,1,4,(Translated by Google) Excellent very good dishes. (Original) Ottime pietanze buonissime .,5,5,months,150,6,True
Giannasi dal 1967,ChIJr4SqDCPEhkcRvuyR9igtzBU,1.0,4.6,2074,False,True,True,False,False,ChdDSUhNMG9nS0VJQ0FnSURDLWMyUzlnRRAB,ingo maeder,0,42,"(Translated by Google) The best Hehndl in Milano .... Everything to take away, including salads, potatoes, vegetables and everything that goes for grilling ..... (Original) Die besten Hehndl in Milano.... Alles nur zum Mitnehmen, auch Salate, Kartoffeln, Gemüse und alles was zum Grillen geht.....",5,5,months,150,6,True
Giannasi dal 1967,ChIJr4SqDCPEhkcRvuyR9igtzBU,1.0,4.6,2074,False,True,True,False,False,ChZDSUhNMG9nS0VJQ0FnSURDdWZ6amNnEAE,Michele Roberto Acquaviva,1,13,(Translated by Google) Great products !! (Original) Ottimi prodotti!!,5,5,months,150,6,True
Giannasi dal 1967,ChIJr4SqDCPEhkcRvuyR9igtzBU,1.0,4.6,2074,False,True,True,False,False,ChZDSUhNMG9nS0VJQ0FnSURDbVlIYUtnEAE,Carbonchia tov,0,115,"(Translated by Google) It doesn't take many words ... fantastic staff, fast, efficient and kind, smart, which is not common. The chicken is the best roast chicken in Milan. Stop. To make a criticism: too much pepper for my taste. …",5,5,months,150,6,True
Giannasi dal 1967,ChIJr4SqDCPEhkcRvuyR9igtzBU,1.0,4.6,2074,False,True,True,False,False,ChZDSUhNMG9nS0VJQ0FnSURDa2N1T1FBEAE,Enzo B,1,1,,5,5,months,150,6,True
Giannasi dal 1967,ChIJr4SqDCPEhkcRvuyR9igtzBU,1.0,4.6,2074,False,True,True,False,False,ChdDSUhNMG9nS0VJQ0FnSUM4c3NpQW5nRRAB,Marco M.,0,30,(Translated by Google) Known by many and where you can find the best spit-roasted chicken in Milan (Original) Conosciuto da molti e dove trovi il pollo allo spiedo più buono di Milano,4,5,months,150,6,True
Giannasi dal 1967,ChIJr4SqDCPEhkcRvuyR9igtzBU,1.0,4.6,2074,False,True,True,False,False,ChdDSUhNMG9nS0VJQ0FnSURDNFlTZmh3RRAB,Bruno Corradi,1,2,(Translated by Google) Great (Original) Ottimo,5,5,months,150,6,True
Giannasi dal 1967,ChIJr4SqDCPEhkcRvuyR9igtzBU,1.0,4.6,2074,False,True,True,False,False,ChZDSUhNMG9nS0VJQ0FnSURDZ2R2ZWNREAE,Andrea Candido,0,25,(Translated by Google) Yummy chicken and variety of croquettes and various side dishes. Highly recommended. (Original) Pollo buonissimo e varietà di crocchette e vari contorni. Consigliatissimo.,5,5,months,150,6,True
Giannasi dal 1967,ChIJr4SqDCPEhkcRvuyR9igtzBU,1.0,4.6,2074,False,True,True,False,False,ChdDSUhNMG9nS0VJQ0FnSURDcnJtMDF3RRAB,Luca Giovanni Carbone,0,30,"(Translated by Google) Rightly known for roast chicken, all other goodies are no different. A kind of institution - when you pass Corso Lodi it is difficult not to be tempted by the perfume :) (Original) Giustamente noto per il pollo …",5,5,months,150,6,True
Giannasi dal 1967,ChIJr4SqDCPEhkcRvuyR9igtzBU,1.0,4.6,2074,False,True,True,False,False,ChZDSUhNMG9nS0VJQ0FnSURDanBpVVp3EAE,Mohamed Moustafa,0,4,,5,5,months,150,6,True
Giannasi dal 1967,ChIJr4SqDCPEhkcRvuyR9igtzBU,1.0,4.6,2074,False,True,True,False,False,ChZDSUhNMG9nS0VJQ0FnSURDanVEX1ZBEAE,fernando ali,1,19,,5,5,months,150,6,True
Giannasi dal 1967,ChIJr4SqDCPEhkcRvuyR9igtzBU,1.0,4.6,2074,False,True,True,False,False,ChZDSUhNMG9nS0VJQ0FnSURDOXRXYkRnEAE,michele corti,0,107,(Translated by Google) The best roast chicken in Milan .... and beyond (Original) Il miglior pollo arrosto di Milano....e non solo,5,5,months,150,6,True
Giannasi dal 1967,ChIJr4SqDCPEhkcRvuyR9igtzBU,1.0,4.6,2074,False,True,True,False,False,ChZDSUhNMG9nS0VJQ0FnSURDOXJLcUV3EAE,Rusty Dream,0,9,,2,5,months,150,6,True
Giannasi dal 1967,ChIJr4SqDCPEhkcRvuyR9igtzBU,1.0,4.6,2074,False,True,True,False,False,ChZDSUhNMG9nS0VJQ0FnSURDOXVEZ1NBEAE,marco magistri,0,95,,5,5,months,150,6,True
Giannasi dal 1967,ChIJr4SqDCPEhkcRvuyR9igtzBU,1.0,4.6,2074,False,True,True,False,False,ChZDSUhNMG9nS0VJQ0FnSURDdHZuTU5REAE,Angela Sagona,0,29,,5,5,months,150,6,True
Giannasi dal 1967,ChIJr4SqDCPEhkcRvuyR9igtzBU,1.0,4.6,2074,False,True,True,False,False,ChZDSUhNMG9nS0VJQ0FnSURDdHJIYlNBEAE,Angelo Giannotti,1,4,,5,5,months,150,6,True
Giannasi dal 1967,ChIJr4SqDCPEhkcRvuyR9igtzBU,1.0,4.6,2074,False,True,True,False,False,ChZDSUhNMG9nS0VJQ0FnSURDeHAtcFNnEAE,Emiliano sortino,0,143,,5,5,months,150,6,True
Giannasi dal 1967,ChIJr4SqDCPEhkcRvuyR9igtzBU,1.0,4.6,2074,False,True,True,False,False,ChdDSUhNMG9nS0VJQ0FnSURDMnVtUTlBRRAB,SERGIO GIOVANNI BOZZETTI,1,113,,5,5,months,150,6,True
Giannasi dal 1967,ChIJr4SqDCPEhkcRvuyR9igtzBU,1.0,4.6,2074,False,True,True,False,False,ChZDSUhNMG9nS0VJQ0FnSURDMnE2bEFREAE,Paola Pasquali,1,16,(Translated by Google) Very good food and lots of variety (Original) Cibo molto buono e tanta varietà,5,5,months,150,6,True
Giannasi dal 1967,ChIJr4SqDCPEhkcRvuyR9igtzBU,1.0,4.6,2074,False,True,True,False,False,ChdDSUhNMG9nS0VJQ0FnSURDbXBYMGl3RRAB,Maria Leraria,1,38,(Translated by Google) Good chicken! There are countless varieties of dishes! For all needs! Prices even if slightly increased modest! They were always good at work during the stop period. (Original) Buono il pollo! Ci sono varietà di …,5,5,months,150,6,True
Giannasi dal 1967,ChIJr4SqDCPEhkcRvuyR9igtzBU,1.0,4.6,2074,False,True,True,False,False,ChZDSUhNMG9nS0VJQ0FnSURDNm9mYUJBEAE,Ana-Maria Balasa,0,57,,4,5,months,150,6,True
Giannasi dal 1967,ChIJr4SqDCPEhkcRvuyR9igtzBU,1.0,4.6,2074,False,True,True,False,False,ChZDSUhNMG9nS0VJQ0FnSURDaXRpb0VnEAE,giusi Cammarata,1,19,"(Translated by Google) The chicken and the new potatoes in the oven are delicious, my favorites. But the rest is all great! (Original) Buonissimo il pollo e le patate novelle al forno,le mie preferite. Ma il resto è tutto ottimo!",5,5,months,150,6,True
Giannasi dal 1967,ChIJr4SqDCPEhkcRvuyR9igtzBU,1.0,4.6,2074,False,True,True,False,False,ChZDSUhNMG9nS0VJQ0FnSURDc3BYck53EAE,Rosella Pedrazzini,0,27,,5,5,months,150,6,True
Giannasi dal 1967,ChIJr4SqDCPEhkcRvuyR9igtzBU,1.0,4.6,2074,False,True,True,False,False,ChdDSUhNMG9nS0VJQ0FnSURDc3BXbTZ3RRAB,Palma Margiotta,1,2,"(Translated by Google) Chickens and more, good and fair cost. (Original) Polli e non solo ,buoni e costo giusto.",4,5,months,150,6,True
Giannasi dal 1967,ChIJr4SqDCPEhkcRvuyR9igtzBU,1.0,4.6,2074,False,True,True,False,False,ChZDSUhNMG9nS0VJQ0FnSURDa3ZHYlFnEAE,Pilar Gonzalez,1,6,,5,5,months,150,6,True
Giannasi dal 1967,ChIJr4SqDCPEhkcRvuyR9igtzBU,1.0,4.6,2074,False,True,True,False,False,ChZDSUhNMG9nS0VJQ0FnSURDd3JtMll3EAE,Luca Quintiozza,1,2,,4,5,months,150,6,True
Giannasi dal 1967,ChIJr4SqDCPEhkcRvuyR9igtzBU,1.0,4.6,2074,False,True,True,False,False,ChdDSUhNMG9nS0VJQ0FnSURDZ3FERjNRRRAB,Marco Fossanova,0,266,"More than 50 years running the same business come not for a chance. Probably the best roasted chicken in Milano. Don't get scared by some queue, they have four serving stands at the kiosk. Don't ignore the several side dishes available. One …",5,5,months,150,6,True
Giannasi dal 1967,ChIJr4SqDCPEhkcRvuyR9igtzBU,1.0,4.6,2074,False,True,True,False,False,ChZDSUhNMG9nS0VJQ0FnSUNDdTVDTWRnEAE,Elisabetta Palmesi,1,7,(Translated by Google) Great food at low prices (Original) Cibo ottimo prezzi bassi,4,5,months,150,6,True
Giannasi dal 1967,ChIJr4SqDCPEhkcRvuyR9igtzBU,1.0,4.6,2074,False,True,True,False,False,ChdDSUhNMG9nS0VJQ0FnSURDdkt6NDh3RRAB,Matteo Salerno,1,2,,5,5,months,150,6,True
Giannasi dal 1967,ChIJr4SqDCPEhkcRvuyR9igtzBU,1.0,4.6,2074,False,True,True,False,False,ChZDSUhNMG9nS0VJQ0FnSURDM01LMlBnEAE,Paolo Arpone,1,3,,5,5,months,150,6,True
Giannasi dal 1967,ChIJr4SqDCPEhkcRvuyR9igtzBU,1.0,4.6,2074,False,True,True,False,False,ChdDSUhNMG9nS0VJQ0FnSURDM1BESHFBRRAB,gianfranco iori,1,15,,3,5,months,150,6,True
Giannasi dal 1967,ChIJr4SqDCPEhkcRvuyR9igtzBU,1.0,4.6,2074,False,True,True,False,False,ChZDSUhNMG9nS0VJQ0FnSURDbkxlWFJREAE,Urbano Pigozzo,1,5,,5,5,months,150,6,True
Giannasi dal 1967,ChIJr4SqDCPEhkcRvuyR9igtzBU,1.0,4.6,2074,False,True,True,False,False,ChZDSUhNMG9nS0VJQ0FnSURDbk9Yb2RREAE,Alex Roma,0,36,"(Translated by Google) The fact that he donated all the proceeds of a day's work to cancer research makes Mr. Dorando Giannasi a great man. Compliments (Original) Il fatto che devolva tutto l'incasso di una giornata di lavoro alla ricerca sul cancro, fa del sig. Dorando Giannasi un grande uomo. Complimenti",5,5,months,150,6,True
Giannasi dal 1967,ChIJr4SqDCPEhkcRvuyR9igtzBU,1.0,4.6,2074,False,True,True,False,False,ChdDSUhNMG9nS0VJQ0FnSURDN0pQNzZRRRAB,Elena Gandini,0,57,"(Translated by Google) For the Milanese a place of worship, where chicken becomes a must. Now there's a little bit of everything, it's not cheap at all but quality is a lot of stuff. Unfortunately he doesn't take restaurant tickets. A not …",4,5,months,150,6,True
Giannasi dal 1967,ChIJr4SqDCPEhkcRvuyR9igtzBU,1.0,4.6,2074,False,True,True,False,False,ChZDSUhNMG9nS0VJQ0FnSURDOUxxX0x3EAE,Muhammad irshad alvi,0,0,,5,5,months,150,6,True
Giannasi dal 1967,ChIJr4SqDCPEhkcRvuyR9igtzBU,1.0,4.6,2074,False,True,True,False,False,ChZDSUhNMG9nS0VJQ0FnSURDbElPOExBEAE,Roberto De felice,1,55,"(Translated by Google) Food, food there is everything for everyone but still there is a beautiful philosophy in the owner and in his daughter for more than 50 years at our disposal (Original) Alimenti,cibo c'è tutto per tutti ma comunque c'è una bella filosofia nel proprietario e nella figlia da più di 50 anni a nostra disposizione",5,5,months,150,6,True
Giannasi dal 1967,ChIJr4SqDCPEhkcRvuyR9igtzBU,1.0,4.6,2074,False,True,True,False,False,ChZDSUhNMG9nS0VJQ0FnSURDcEplNk9REAE,Fabrizio Tacchella,0,0,,4,5,months,150,6,True
Giannasi dal 1967,ChIJr4SqDCPEhkcRvuyR9igtzBU,1.0,4.6,2074,False,True,True,False,False,ChdDSUhNMG9nS0VJQ0FnSURDLU0zQ3hRRRAB,Michele Bellora,0,45,,5,5,months,150,6,True
Giannasi dal 1967,ChIJr4SqDCPEhkcRvuyR9igtzBU,1.0,4.6,2074,False,True,True,False,False,ChZDSUhNMG9nS0VJQ0FnSURDbUxmTUVREAE,Chiara Mancarella,0,85,,5,5,months,150,6,True
Giannasi dal 1967,ChIJr4SqDCPEhkcRvuyR9igtzBU,1.0,4.6,2074,False,True,True,False,False,ChdDSUhNMG9nS0VJQ0FnSURDNks2TW1RRRAB,Giovanni Dugnani,0,100,"(Translated by Google) Simply the best roast chicken in Milan, served with crapididity and courtesy, flanked by a wide choice of side dishes and other high quality gastronomic specialties. Long one of the myths of the city (Original) …",5,5,months,150,6,True
Giannasi dal 1967,ChIJr4SqDCPEhkcRvuyR9igtzBU,1.0,4.6,2074,False,True,True,False,False,ChZDSUhNMG9nS0VJQ0FnSURDNlBTV0pBEAE,Pasquale Rigucci,1,11,,4,5,months,150,6,True
Giannasi dal 1967,ChIJr4SqDCPEhkcRvuyR9igtzBU,1.0,4.6,2074,False,True,True,False,False,ChZDSUhNMG9nS0VJQ0FnSURDaUozNUJREAE,Umberto Celani,1,13,"(Translated by Google) Yummy chicken, historic place, to try (Original) Pollo buonissimo, locale storico, da provare",5,5,months,150,6,True
Giannasi dal 1967,ChIJr4SqDCPEhkcRvuyR9igtzBU,1.0,4.6,2074,False,True,True,False,False,ChZDSUhNMG9nS0VJQ0FnSURDaU96UE1nEAE,Teresa Ciavolino,0,0,,5,5,months,150,6,True
Giannasi dal 1967,ChIJr4SqDCPEhkcRvuyR9igtzBU,1.0,4.6,2074,False,True,True,False,False,ChZDSUhNMG9nS0VJQ0FnSURDOExQMmRBEAE,Ilaria Lombardi,1,1,(Translated by Google) The best chicken in milan! (Original) Il pollo più buono di milano!,5,5,months,150,6,True
Giannasi dal 1967,ChIJr4SqDCPEhkcRvuyR9igtzBU,1.0,4.6,2074,False,True,True,False,False,ChdDSUhNMG9nS0VJQ0FnSURDOE9PM2dBRRAB,Trima Italy,1,5,,5,5,months,150,6,True
Giannasi dal 1967,ChIJr4SqDCPEhkcRvuyR9igtzBU,1.0,4.6,2074,False,True,True,False,False,ChZDSUhNMG9nS0VJQ0FnSURDOE9tWVVBEAE,Federico Cattaneo,1,10,(Translated by Google) The best (Original) Il migliore,5,5,months,150,6,True
Giannasi dal 1967,ChIJr4SqDCPEhkcRvuyR9igtzBU,1.0,4.6,2074,False,True,True,False,False,ChZDSUhNMG9nS0VJQ0FnSURDc0tTMEJBEAE,Marco Ferrari,1,23,,5,5,months,150,6,True
Giannasi dal 1967,ChIJr4SqDCPEhkcRvuyR9igtzBU,1.0,4.6,2074,False,True,True,False,False,ChZDSUhNMG9nS0VJQ0FnSURDME5fUkN3EAE,sofia patritti,0,82,(Translated by Google) Spit-roasted chicken is very good (Original) Il pollo allo spiedo e' buonissimo,4,5,months,150,6,True
Giannasi dal 1967,ChIJr4SqDCPEhkcRvuyR9igtzBU,1.0,4.6,2074,False,True,True,False,False,ChZDSUhNMG9nS0VJQ0FnSURDME0yaENBEAE,Paolo Marchingiglio,0,103,(Translated by Google) A myth in Milan for its rotisserie ... what can one add. (Original) Un mito a Milano per la sua rosticceria... cosa si può aggiungere.,4,5,months,150,6,True
Giannasi dal 1967,ChIJr4SqDCPEhkcRvuyR9igtzBU,1.0,4.6,2074,False,True,True,False,False,ChZDSUhNMG9nS0VJQ0FnSURDa0xuOWVBEAE,Ludovica Bonaldo,0,0,,5,5,months,150,6,True
